,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
992,6/4/20 21:46,bh.bahrain.corona.tracker,BeAware Bahrain,ar,nawal elmarchani,5,شكرا لكل الطاقم الساهر على راحتنا الله يحفظكم ويحفظ البحرين من كل شر يارب,Thanks to all the watchful crew for our rest  may God preserve you and protect Bahrain from all evil  Lord,ar,Thanks to all the watchful crew for our rest  may God preserve you and protect Bahrain from all evil  Lord,"Domain_Specific, Location, Privacy","bahrain, protect, preserv",0.272727273,Positive,0,0,1,0,,0,1,1,0
993,6/4/20 21:42,bh.bahrain.corona.tracker,BeAware Bahrain,en,Pugazhenthi Ganapathi,4,Very good application.,  Very good application. ,en,  Very good application  ,Domain_Specific,applic,0.333333333,Positive,0,0,1,0,,0,0,0,0
995,6/4/20 21:18,bh.bahrain.corona.tracker,BeAware Bahrain,en,bwibo linah,5,Excellent services best app,Excellent services best app,fr,Excellent services best app,Domain_Specific,"servic, servic",0.5,Positive,0,0,1,0,,0,0,0,0
998,6/4/20 20:35,bh.bahrain.corona.tracker,BeAware Bahrain,ar,عبدالسلام العامر,5,جميل..كلنا البحرين,Beautiful..We are all Bahrain,ar,Beautiful  We are all Bahrain,Location,bahrain,0.5,Positive,0,0,0,0,,0,1,0,0
1001,6/4/20 20:12,bh.bahrain.corona.tracker,BeAware Bahrain,en,Essam AlKhayat,5,كل الشكر والتقدير لفريق البحرين وعلى رأس الجميع سيدي صاحب السمو الملكي الأمير سلمان بن حمد آل خليفة ولي العهد نائب القائد الأعلى النائب الأول لرئيس مجلس الوزراء حفظه الله ورعاه، جهود جبارة تبذل لاحتواء هذا الوباء عفانا الله وإياكم مع التأكيد على ضرورة التقييد بالإجراءات الاحترازية والوقائية وأهمها تحقيق التباعد الاجتماعي والبقاء في المنزل,All thanks and appreciation to the Bahrain team  and on top of everyone  His Royal Highness Prince Salman bin Hamad Al Khalifa  Crown Prince  Deputy Supreme Commander and First Deputy Prime Minister  may God protect him and protect him  tremendous efforts are being made to contain this epidemic  may God bless you and you  with an emphasis on the need to adhere to precautionary and preventive measures  the most important of which are Achieving social distancing and staying home,ar,All thanks and appreciation to the Bahrain team  and on top of everyone  His Royal Highness Prince Salman bin Hamad Al Khalifa  Crown Prince  Deputy Supreme Commander and First Deputy Prime Minister  may God protect him and protect him  tremendous efforts are being made to contain this epidemic  may God bless you and you  with an emphasis on the need to adhere to precautionary and preventive measures  the most important of which are Achieving social distancing and staying home,"Domain_Specific, Location, Privacy","bahrain, protect, command, command, measur, import",0.127659574,Positive,0,0,1,0,,0,1,1,0
1002,6/4/20 20:05,bh.bahrain.corona.tracker,BeAware Bahrain,en,S Abdulla,5,"Thank you Bahrain iGA for this brilliant app. This will definitely contribute to controlling the pandemic in Bahrain. With best wishes, Shijaz Abdulla.",  Thank you Bahrain iGA for this brilliant app. This will definitely contribute to controlling the pandemic in Bahrain. With best wishes  Shijaz Abdulla. ,en,  Thank you Bahrain iGA for this brilliant app  This will definitely contribute to controlling the pandemic in Bahrain  With best wishes  Shijaz Abdulla  ,Location,bahrain,0.071428571,Positive,0,0,0,0,,0,1,0,0
1006,6/4/20 19:25,bh.bahrain.corona.tracker,BeAware Bahrain,ar,F16 JK K 696,5,الله يحفظ البحرين ويديم عليها الصحه والعافيه ويبعد عنها هل وباء برحمتك يارب ويحفظ ملكها وولي عهدها ورئيس وزرائها والشعب البحريني جميعا,May God preserve Bahrain and perpetuate its health and wellness and keep it away from it. Is an epidemic with your mercy  Lord  and protect its king  its crown prince  its prime minister  and the Bahraini people all,ar,May God preserve Bahrain and perpetuate its health and wellness and keep it away from it  Is an epidemic with your mercy  Lord  and protect its king  its crown prince  its prime minister  and the Bahraini people all,"Domain_Specific, Location, Privacy","bahrain, protect, preserv",0.15,Positive,0,0,1,0,,0,1,1,0
1011,6/4/20 18:59,bh.bahrain.corona.tracker,BeAware Bahrain,en,Moutasem Almashour,3,Not accurate data,Not accurate data,ro,Not accurate data,Privacy,data,0.5,Neutral,0,0,0,0,,0,0,1,0
1017,6/4/20 18:52,bh.bahrain.corona.tracker,BeAware Bahrain,en,Mohammed Rijas,5,"One of the best steps done by IT sector of Bahrain, in fighting with COVID19. I am sure everyone can get actual information and be safe as well. Thanks once again.",  One of the best steps done by IT sector of Bahrain  in fighting with COVID19. I am sure everyone can get actual information and be safe as well. Thanks once again. ,en,  One of the best steps done by IT sector of Bahrain  in fighting with COVID    I am sure everyone can get actual information and be safe as well  Thanks once again  ,Location,bahrain,0.058823529,Positive,0,0,0,0,,0,1,0,0
1030,6/4/20 17:54,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Saif Alyamani,5,افضل برنامج .. يشكر كل القائمين عليه جهد جبار .. حفظكم الله,The best program ... thanks all those in charge of it for a tremendous effort ... may God protect you,ar,The best program     thanks all those in charge of it for a tremendous effort     may God protect you,Privacy,protect,0.111111111,Positive,0,0,0,0,,0,0,1,0
1037,6/4/20 16:48,bh.bahrain.corona.tracker,BeAware Bahrain,en,Jency Mathew,4,Please give more information about the area from where these corona infected people are coming?,  Please give more information about the area from where these corona infected people are coming? ,en,  Please give more information about the area from where these corona infected people are coming  ,Location,area,0.125,Negative,0,0,0,0,,0,1,0,0
1038,6/4/20 16:33,bh.bahrain.corona.tracker,BeAware Bahrain,ar,قناة ماجد العوديMaged,5,حفظ الله البحرين وحفظ القائمين على هذا البرنامج وهذا ان دل فأنما يدل على تقدم مملكه البحرين وحرصها الكبير على تقديم الافضل,May God protect Bahrain and those in charge of this program  and this if this indicates the progress of the Kingdom of Bahrain and its great eagerness to provide the best,ar,May God protect Bahrain and those in charge of this program  and this if this indicates the progress of the Kingdom of Bahrain and its great eagerness to provide the best,"Location, Privacy","bahrain, protect",0.142857143,Positive,0,0,0,0,,0,1,1,0
1053,6/4/20 15:52,bh.bahrain.corona.tracker,BeAware Bahrain,en,Muhammad Touqir Butt,4,Gr8 Application.... Its really very helpful,  Gr8 Application.... Its really very helpful ,en,  Gr  Application     Its really very helpful ,Domain_Specific,applic,0.2,Positive,0,0,1,0,,0,0,0,0
1056,6/4/20 15:46,bh.bahrain.corona.tracker,BeAware Bahrain,en,Jayanarayanan Srisailam,5,Very good application,  Very good application ,en,  Very good application ,Domain_Specific,applic,0.333333333,Positive,0,0,1,0,,0,0,0,0
1058,6/4/20 15:33,bh.bahrain.corona.tracker,BeAware Bahrain,ar,الملكة الراقية 2012,5,تطبيق مهم جدا جدا... وتوعوي,A very  very important application ... and awareness,ar,A very  very important application     and awareness,Domain_Specific,"import, applic",0.4,Positive,0,0,1,0,,0,0,0,0
1066,6/4/20 14:48,bh.bahrain.corona.tracker,BeAware Bahrain,ar,علي الورد,1,مافيه أي شي جديد يسوى يأخذ أكثر من نجمه وين مميزات أخباره جدا عاديه ومتواضعه يمكن الحصول عليها من أي موقع آخر وبسهولة,There is nothing new to settle that takes more than a star. Where are the features of his news  very normal and modest  that can be obtained from any other site easily,ar,There is nothing new to settle that takes more than a star  Where are the features of his news  very normal and modest  that can be obtained from any other site easily,Domain_Specific,normal,0.071428571,Positive,0,0,1,0,,0,0,0,0
1067,6/4/20 14:27,bh.bahrain.corona.tracker,BeAware Bahrain,ar,rashed Ali,5,تطبيق ممتاز أشكر جميع العاملين عليه,Excellent application I thank all employees for,ar,Excellent application I thank all employees for,Domain_Specific,applic,0.25,Positive,0,0,1,0,,0,0,0,0
1068,6/4/20 14:26,bh.bahrain.corona.tracker,BeAware Bahrain,ar,توفيق عصام,5,تطبيق اكثر من ممتاز مجهود جبار يقومون به ابطالنا من أطباء وممرضين والأمن العام والفنيين القائمين على هذا التطبيق بقيادة ولي العهد حفظه الله ، الله يحفظ البحرين وشعبها وكل من فيها من كل مكروه يارب العالمين,The application is more than excellent  a tremendous effort that our heroes of doctors  nurses  public security and technicians based on this application are doing under the leadership of the Crown Prince  may God protect him  God preserves Bahrain and its people and everyone in it from all harm  Lord of the Worlds,ar,The application is more than excellent  a tremendous effort that our heroes of doctors  nurses  public security and technicians based on this application are doing under the leadership of the Crown Prince  may God protect him  God preserves Bahrain and its people and everyone in it from all harm  Lord of the Worlds,"Domain_Specific, Location, Privacy","bahrain, secur, protect, secur, preserv, technician, applic",0.269230769,Positive,0,0,1,0,,0,1,1,0
1070,6/4/20 14:15,bh.bahrain.corona.tracker,BeAware Bahrain,en,AARIF SHAIKH,5,"Excellent 👍👌 Most advanced country can't do , that bahrain can do.",  Excellent 👍👌 Most advanced country can't do   that bahrain can do. ,en,  Excellent    Most advanced country can t do   that bahrain can do  ,"Language, Location","countri, countri, bahrain",0.75,Positive,0,0,0,0,,1,1,0,0
1074,6/4/20 14:00,bh.bahrain.corona.tracker,BeAware Bahrain,en,Emad Alsamaheeji,5,Its a amezing app for citizen and resident and who ever leving in the kingdom of bahrain to have the gov and the medical staff to indentify and locate new cases and to stop the spread the virus must have app on your phone for your owne safty and health.,  Its a amezing app for citizen and resident and who ever leving in the kingdom of bahrain to have the gov and the medical staff to indentify and locate new cases and to stop the spread the virus must have app on your phone for your owne safty and health. ,en,  Its a amezing app for citizen and resident and who ever leving in the kingdom of bahrain to have the gov and the medical staff to indentify and locate new cases and to stop the spread the virus must have app on your phone for your owne safty and health  ,"Domain_Specific, Location, Privacy","bahrain, locat, locat, staff, medic",0.217391304,Negative,0,0,1,0,,0,1,1,0
1085,5/4/20 17:08,bh.bahrain.corona.tracker,BeAware Bahrain,en,Shaukat Ali,5,شكرا بحرين Thank you to everyone to the government to the doctors and police and all who is doing his job thank you to crown prince and our king Shaikh hamed may Allah give him long life may Allah protect us all salute you everyone we are all team Bahrain #كلنا_فربق_البحرين This is good application to help us all thank you again,  شكرا بحرين Thank you to everyone to the government to the doctors and police and all who is doing his job thank you to crown prince and our king Shaikh hamed may Allah give him long life may Allah protect us all salute you everyone we are all team Bahrain #كلنا_فربق_البحرين This is good application to help us all thank you again ,en,             Thank you to everyone to the government to the doctors and police and all who is doing his job thank you to crown prince and our king Shaikh hamed may Allah give him long life may Allah protect us all salute you everyone we are all team Bahrain                    This is good application to help us all thank you again ,"Domain_Specific, Location, Privacy","bahrain, protect, applic",0.1,Positive,0,0,1,0,,0,1,1,0
1086,5/4/20 7:53,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Anas Al mohammad,5,تطبيق مجتمع واعي ممتاز جدا جدا,A very very excellent conscious community application,ar,A very very excellent conscious community application,Domain_Specific,applic,0.166666667,Positive,0,0,1,0,,0,0,0,0
1088,4/4/20 23:04,bh.bahrain.corona.tracker,BeAware Bahrain,ar,ام سعود سعود,1,انا بالسعوديه يشتغل هنا والا بس بالبحرين,I am in Saudi  he works here  only in Bahrain,ar,I am in Saudi  he works here  only in Bahrain,Location,bahrain,0.25,Neutral,0,0,0,0,,0,1,0,0
1090,4/4/20 18:50,bh.bahrain.corona.tracker,BeAware Bahrain,ar,WALD AWACHI,4,التطبيق جيد وممتاز الى حد علمي ولكنني اواجه بعض المشاكل مع التطبيق في اتحاذ الصور او طلبات الصور حيث انني لا اتلقى اشعارات وبمجرد ان ادخل على التطبيق يظهر لي تم اهمال رفع الصورة وما ادراني انني في هذا الوقت مطالب برفع الصورة دون ان تصلني اشعارات وشكرآ واتمنى من المسؤولين على هذا التطبيق النظر في حل هذه المشكلة وشكرآ.,The application is good and excellent to the best of my knowledge  but I face some problems with the application in taking pictures or requests for pictures as I do not receive notifications and as soon as I enter the application it appears to me that the upload of the image has been neglected and I do not know that I am at this time required to upload the image without notifying me  thanks and I hope from Officials on this application consider solving this problem Thanks.,ar,The application is good and excellent to the best of my knowledge  but I face some problems with the application in taking pictures or requests for pictures as I do not receive notifications and as soon as I enter the application it appears to me that the upload of the image has been neglected and I do not know that I am at this time required to upload the image without notifying me  thanks and I hope from Officials on this application consider solving this problem Thanks ,Domain_Specific,"enter, receiv, imag, applic",0.111111111,Positive,0,0,1,0,,0,0,0,0
1091,4/4/20 18:21,bh.bahrain.corona.tracker,BeAware Bahrain,en,Mahmud Jewel,5,Very good apps. Thanks to Bahrain moh they give us very nice app we knows everything very easily,  Very good apps. Thanks to Bahrain moh they give us very nice app we knows everything very easily ,en,  Very good apps  Thanks to Bahrain moh they give us very nice app we knows everything very easily ,Location,bahrain,0.066666667,Positive,0,0,0,0,,0,1,0,0
1092,4/4/20 17:01,bh.bahrain.corona.tracker,BeAware Bahrain,en,AUM 3000,4,التطبيق مفيد ونشعر معه بالأمان حيث ان المعلومات تتجدد دائماً. ونتمنى عندما تنتهي ازمة كورونا إن شاءالله أن يستمر التطبيق في العمل كذكرى طيبة لمواقف فريق البحرين والحكومة الرشيدة في التصدي لهذا الوباء وكتحية لكل شعب البحرين ومن قاطنين البحرين الكرام الذين وقفوا خلف القيادة في مواجهة هذا الوباء العالمي الطارئ. لكم الشكر,The application is useful and we feel safe with it  as the information is always renewed. We hope that when the Corona crisis ends  God willing  the application will continue to act as a good memory of the positions of the Bahrain team and the rational government in confronting this epidemic and as a salute to all the people of Bahrain and the dear residents of Bahrain who stood behind the leadership in the face of this emergency global epidemic. you're welcome,ar,The application is useful and we feel safe with it  as the information is always renewed  We hope that when the Corona crisis ends  God willing  the application will continue to act as a good memory of the positions of the Bahrain team and the rational government in confronting this epidemic and as a salute to all the people of Bahrain and the dear residents of Bahrain who stood behind the leadership in the face of this emergency global epidemic  you re welcome,"Domain_Specific, Location","bahrain, applic",0.052631579,Positive,0,0,1,0,,0,1,0,0
1094,4/4/20 9:30,bh.bahrain.corona.tracker,BeAware Bahrain,en,Ginalyn DesaLes,5,It is a really amazing app (since it is the only Covid-19 app in Bahrain). And it fascinates me how it tracks other people🤔🤨,  It is a really amazing app (since it is the only Covid-19 app in Bahrain). And it fascinates me how it tracks other people🤔🤨 ,en,  It is a really amazing app  since it is the only Covid    app in Bahrain   And it fascinates me how it tracks other people   ,"Location, Privacy","bahrain, track",0.181818182,Positive,0,0,0,0,,0,1,1,0
1103,3/4/20 9:59,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Khalid Al sada,5,ممتاز وللامام انشاء الله,Excellent and Imam  God willing,ar,Excellent and Imam  God willing,Domain_Specific,imam,0.333333333,Positive,0,0,1,0,,0,0,0,0
1105,3/4/20 5:26,bh.bahrain.corona.tracker,BeAware Bahrain,en,sahgn yivk,5,كلنا فخر اننا بحرينيين و اننا سباقين لكل شي في محاربة الفايروس #كلنا_فريق_البحرين 👏👏👏,We are all proud that we are Bahrainis and that we are proactive in everything in fighting the virus # We are _Team_Bahrain 👏👏👏,ar,We are all proud that we are Bahrainis and that we are proactive in everything in fighting the virus   We are  Team Bahrain    ,Location,bahrain,0.125,Positive,0,0,0,0,,0,1,0,0
1106,3/4/20 2:26,bh.bahrain.corona.tracker,BeAware Bahrain,ar,طيف النور للعطور,5,الحمد لله على نعمة البحرين اللهم احفظ البحرين براً وجواً وبحراً قيادة وشعباً تعجز الكلمات عن الوصف تطبيق رائع شكراً #فريق_البحرين #كلنا_فريق_البحرين أنصح الجميع بتحميل التطبيق ونشره على أوسع نطاق #صحتك_أمانة #عائلتك_أمانة #البحرين_أمانة #البحرين_تستاهل,Praise be to God for the blessing of Bahrain  God save Bahrain by land  air and sea. Leadership and people. Words cannot describe a wonderful application. Thank you. # Bahrain Team # We all Bahrain Team,ar,Praise be to God for the blessing of Bahrain  God save Bahrain by land  air and sea  Leadership and people  Words cannot describe a wonderful application  Thank you    Bahrain Team   We all Bahrain Team,"Domain_Specific, Location","bahrain, land, applic",0.142857143,Positive,0,0,1,0,,0,1,0,0
1109,2/4/20 19:45,bh.bahrain.corona.tracker,BeAware Bahrain,ar,saad ali,5,ممتاز عاشت ايدكم معا نحو مجتمع خالي من كورونا الله يحفظكم ويحفظ البحرين وأهلها,Excellent long live your hands together towards a society free from Corona  may God protect you and Bahrain and its people,ar,Excellent long live your hands together towards a society free from Corona  may God protect you and Bahrain and its people,"Location, Privacy, Socio_economic_Status","free, bahrain, protect",0.214285714,Positive,0,0,0,0,,0,1,1,1
1110,2/4/20 19:30,bh.bahrain.corona.tracker,BeAware Bahrain,ar,KHALED QASSIM,5,تطبيق ممتاز جدا و الكلمات تعجز عن شكركم... أتمنى أن يتم تصليح بعض المشاكل المتعلقة بالتطبيق,Very excellent application and words fail to thank you ... I hope that some problems related to the application will be fixed,ar,Very excellent application and words fail to thank you     I hope that some problems related to the application will be fixed,Domain_Specific,applic,0.090909091,Positive,0,0,1,0,,0,0,0,0
1111,2/4/20 17:24,bh.bahrain.corona.tracker,BeAware Bahrain,ar,أم فيصل الكندي,5,والله ماعندي تجريه,By God  I don’t have to run it,ar,By God  I don t have to run it,Domain_Specific,run,0.5,Positive,0,0,1,0,,0,0,0,0
1112,2/4/20 17:07,bh.bahrain.corona.tracker,BeAware Bahrain,en,maymunah awawdeh,5,مجهود مبارك ، حفظ الله البحرين من كل سوء انجاز رائع .. فعلا مجتمع واعي 👍,A blessed effort  may God protect Bahrain from every bad achievement .. Really  a conscious society 👍,ar,A blessed effort  may God protect Bahrain from every bad achievement    Really  a conscious society  ,"Location, Privacy","bahrain, protect",0.166666667,Positive,0,0,0,0,,0,1,1,0
1114,2/4/20 14:58,bh.bahrain.corona.tracker,BeAware Bahrain,ar,جوكر Egbt,5,عادي أستخدمه في مصر,Normal I use it in Egypt,ar,Normal I use it in Egypt,"Domain_Specific, Location","egypt, normal",0.666666667,Neutral,0,0,1,0,,0,1,0,0
1120,2/4/20 5:48,bh.bahrain.corona.tracker,BeAware Bahrain,en,HASHIM PUNNILATH,5,"It is a privilege to be able to live in this country, with its valiant warriors and the people who support it. It is earnestly praying that Bahrain will grow stronger and healthier.",  It is a privilege to be able to live in this country  with its valiant warriors and the people who support it. It is earnestly praying that Bahrain will grow stronger and healthier. ,en,  It is a privilege to be able to live in this country  with its valiant warriors and the people who support it  It is earnestly praying that Bahrain will grow stronger and healthier  ,"Language, Location","countri, countri, bahrain",0.214285714,Positive,0,0,0,0,,1,1,0,0
1121,1/4/20 22:02,bh.bahrain.corona.tracker,BeAware Bahrain,en,Mohammed Moosa Mohammed Lashari,5,"Very useful, thanks my heart Bahrain",  Very useful  thanks my heart Bahrain ,en,  Very useful  thanks my heart Bahrain ,Location,bahrain,0.2,Positive,0,0,0,0,,0,1,0,0
1124,1/4/20 16:39,bh.bahrain.corona.tracker,BeAware Bahrain,en,Mohamed Alkooheji,5,It seen as an Excellent App for people's safety in the kingdom of Bahrain.,  It seen as an Excellent App for people's safety in the kingdom of Bahrain. ,en,  It seen as an Excellent App for people s safety in the kingdom of Bahrain  ,Location,bahrain,0.142857143,Positive,0,0,0,0,,0,1,0,0
1125,1/4/20 15:08,bh.bahrain.corona.tracker,BeAware Bahrain,en,RAD G4meR,5,May God keep everyone safe ❤️ #Team_Bahrain,  May God keep everyone safe ❤️ #Team_Bahrain ,en,  May God keep everyone safe     Team Bahrain ,Location,bahrain,0.142857143,Positive,0,0,0,0,,0,1,0,0
1127,1/4/20 13:33,bh.bahrain.corona.tracker,BeAware Bahrain,en,Baraa Jawabreh,4,How do you estimate that one person is healthy or not by using the application? Thank you,  How do you estimate that one person is healthy or not by using the application? Thank you ,en,  How do you estimate that one person is healthy or not by using the application  Thank you ,Domain_Specific,applic,0.142857143,Positive,0,0,1,0,,0,0,0,0
1133,1/4/20 11:18,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Slmn GNM,3,الحين انا من السعوديه خصائص اتطبيق تجي هنا ولا بس حقين الخليج,Now  I am from Saudi Arabia. The characteristics of the application come here  not just the right of the Gulf,ar,Now  I am from Saudi Arabia  The characteristics of the application come here  not just the right of the Gulf,"Domain_Specific, Location","saudi arabia, applic",0.428571429,Neutral,0,0,1,0,,0,1,0,0
1134,1/4/20 11:15,bh.bahrain.corona.tracker,BeAware Bahrain,en,Hasan Ben Ghadeer,5,شكراً التطبيق ممتاز ويوفر معلومات قيمة شكرا من القلب,Thank you. The application is excellent and provides valuable information. Thank you from the heart,ar,Thank you  The application is excellent and provides valuable information  Thank you from the heart,Domain_Specific,applic,0.125,Positive,0,0,1,0,,0,0,0,0
1136,1/4/20 10:51,bh.bahrain.corona.tracker,BeAware Bahrain,ar,ناصر فهد,5,تطبيق ممتاز اتمنى الشفاء العاجل لجميع المرضاء وشكراا لكل جهود مبذوله من حمايه وطنا الغالي,Excellent application. I wish a speedy recovery to all patients and thank you for all the efforts made to protect our dear country,ar,Excellent application  I wish a speedy recovery to all patients and thank you for all the efforts made to protect our dear country,"Domain_Specific, Language, Location, Privacy","countri, countri, protect, applic",0.333333333,Positive,0,0,1,0,,1,1,1,0
1139,31/03/2020 22:30,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Slshe Hxjwk,5,شو معناه هذا التطبق,What is the meaning of this application,ar,What is the meaning of this application,Domain_Specific,applic,0.5,Neutral,0,0,1,0,,0,0,0,0
1140,31/03/2020 21:11,bh.bahrain.corona.tracker,BeAware Bahrain,ar,ناجي الحمري,5,جزاكم الله خير ووفقكم الله.. الله يحفظ البحرين ويديم المحبه والأمن والأمان 🤲❤️... أنصح الجميع بتنزيل التطبيق,May God reward you and may God grant you success .. God preserves Bahrain and perpetuates love  security and safety 🤲❤️ ... I advise everyone to download the application,ar,May God reward you and may God grant you success    God preserves Bahrain and perpetuates love  security and safety         I advise everyone to download the application,"Domain_Specific, Location, Privacy","bahrain, secur, secur, preserv, applic",0.277777778,Positive,0,0,1,0,,0,1,1,0
1141,31/03/2020 19:31,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Bn Alahrag,5,لكم كل الشكر والتقدير والاحترام على جهودكم الجبارة برنامج جدا ممتاز وأنصح الجميع تحميل البرنامج لسلامته وسلامة اهله ومن حوله البحرين قويه وتستاهل كل خير,You have all thanks  appreciation and respect for your tremendous efforts  a very excellent program  and I advise everyone to download the program for its safety and the safety of its people and those around it Bahrain is strong and deserves all good,ar,You have all thanks  appreciation and respect for your tremendous efforts  a very excellent program  and I advise everyone to download the program for its safety and the safety of its people and those around it Bahrain is strong and deserves all good,Location,bahrain,0.05,Positive,0,0,0,0,,0,1,0,0
1144,31/03/2020 18:11,bh.bahrain.corona.tracker,BeAware Bahrain,en,Sh. Al Shaer,5,تطبيق ولا أروع,The application is not the most wonderful,ar,The application is not the most wonderful,Domain_Specific,applic,0.5,Negative,0,0,1,0,,0,0,0,0
1145,31/03/2020 17:40,bh.bahrain.corona.tracker,BeAware Bahrain,en,Vinayak Parmar,5,Extremely useful application.,  Extremely useful application. ,en,  Extremely useful application  ,Domain_Specific,applic,0.333333333,Positive,0,0,1,0,,0,0,0,0
1146,31/03/2020 17:24,bh.bahrain.corona.tracker,BeAware Bahrain,en,Jeshal Farid,5,"Gr8 App with apt information to bring awareness amongst the citizen, residents & Visitors.",  Gr8 App with apt information to bring awareness amongst the citizen  residents & Visitors. ,en,  Gr  App with apt information to bring awareness amongst the citizen  residents   Visitors  ,Domain_Specific,visitor,0.1,Neutral,0,0,1,0,,0,0,0,0
1150,31/03/2020 14:01,bh.bahrain.corona.tracker,BeAware Bahrain,ar,حسين الصددي,1,تطبيق لايعمل صورة شعار تطلع جامدة,The application does not run a static looking logo image,ar,The application does not run a static looking logo image,Domain_Specific,"imag, run, applic",0.428571429,Neutral,0,0,1,0,,0,0,0,0
1153,31/03/2020 9:04,bh.bahrain.corona.tracker,BeAware Bahrain,en,Fayez Abubacker,3,Thank you for fixing the OTP issue promptly. Will keep the track on and see how it goes.,  Thank you for fixing the OTP issue promptly. Will keep the track on and see how it goes. ,en,  Thank you for fixing the OTP issue promptly  Will keep the track on and see how it goes  ,Privacy,track,0.111111111,Positive,0,0,0,0,,0,0,1,0
1165,30/03/2020 21:04,bh.bahrain.corona.tracker,BeAware Bahrain,en,AbdulLatif Al Doseri,5,شكرا على المجهود والتطبيق الرائع واتمنى التحديث باضافة باقي الدول ومنها الدول الخليجية,Thanks for the great effort and application  and I hope for modernization by adding the rest of the countries  including the Gulf states,ar,Thanks for the great effort and application  and I hope for modernization by adding the rest of the countries  including the Gulf states,"Domain_Specific, Language, Location","countri, countri, applic",0.25,Positive,0,0,1,0,,1,1,0,0
1166,30/03/2020 20:29,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Saleh Omar,5,اعتقد ان عمل التطبيق بأختصار يجب تفعيل خاصية رصد موقعك عن طريق جوجل ماب يجب تسجيل بهذا التطبيق بواسطة الرقم الشخصي وهذا التطبيق حكومي ووزارة الصحة ترصد كل المرضى بهذا الوباء سواء كان مريض محجور عليه بالحجر الصحي او كان في فترة ال ١٤ يوم الحجر المنزلي.. وكل هؤلاء مرصودون بواسطة الرقم الشخصي وعنوان السكن.. فأذا كنت مثلا تسكن في بناية من ١٠ شقق وتشترك في مدخل ومخرج واحد لجميع الساكنين في المبنى فأن التطبيق يرصد لك أشخاص قد يكون في نفس المبنى معك وذلك بواسطة تحديد مكان الشخص المرصود من وزارة الصحه,I think that for the application to work in short  you must activate the feature to monitor your site through Google Map. You must register with this application using the personal number. This application is government and the Ministry of Health monitors all patients with this epidemic  whether a patient is quarantined or was in the 14-day home quarantine period .. And all These are monitored by the personal number and the address of the residence .. If  for example  you live in a building of 10 apartments and share one entrance and exit for all those living in the building  the application detects people who may be in the same building with you by determining the location of the person monitored by the Ministry of Health,ar,I think that for the application to work in short  you must activate the feature to monitor your site through Google Map  You must register with this application using the personal number  This application is government and the Ministry of Health monitors all patients with this epidemic  whether a patient is quarantined or was in the    day home quarantine period    And all These are monitored by the personal number and the address of the residence    If  for example  you live in a building of    apartments and share one entrance and exit for all those living in the building  the application detects people who may be in the same building with you by determining the location of the person monitored by the Ministry of Health,"Domain_Specific, Privacy","locat, locat, applic, address",0.070175439,Positive,0,0,1,0,,0,0,1,0
1169,30/03/2020 19:38,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Rehab Alhajri,1,مايوصل لي مسج الكود ارجو حل المشكله,I receive the jQuery code  please solve the problem,ar,I receive the jQuery code  please solve the problem,Domain_Specific,receiv,0.166666667,Positive,0,0,1,0,,0,0,0,0
1170,30/03/2020 18:28,bh.bahrain.corona.tracker,BeAware Bahrain,en,Salah Jalal,3,"Initially when downloaded was not able to register due to ""Service Unavailable"" error. However, was able to register later.","  Initially when downloaded was not able to register due to ""Service Unavailable"" error. However  was able to register later. ",en,  Initially when downloaded was not able to register due to  Service Unavailable  error  However  was able to register later  ,Domain_Specific,"servic, servic",0.166666667,Negative,0,0,1,0,,0,0,0,0
1173,30/03/2020 14:23,bh.bahrain.corona.tracker,BeAware Bahrain,ar,المهاجر 999,5,في نظام الأندرويد لا تصل رسالة الكود,On Android system the code message is not received,ar,On Android system the code message is not received,Domain_Specific,receiv,0.2,Neutral,0,0,1,0,,0,0,0,0
1174,30/03/2020 13:02,bh.bahrain.corona.tracker,BeAware Bahrain,en,Nidhal B,1,No OTP received!,  No OTP received! ,en,  No OTP received  ,Domain_Specific,receiv,0.5,Negative,0,0,1,0,,0,0,0,0
1176,30/03/2020 12:14,bh.bahrain.corona.tracker,BeAware Bahrain,ar,Abdullah Madan,5,التطبيق ممتاز و اللي ما يوصلة المسج يحاول اكثر من مرة و بصير ان شاء الله,The application is excellent and that which does not connect to the tracker tries more than once and insight  God willing,ar,The application is excellent and that which does not connect to the tracker tries more than once and insight  God willing,Domain_Specific,"tracker, applic",0.222222222,Positive,0,0,1,0,,0,0,0,0
