,Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
281,3/30/20 20:22,1503717224,Stopp Corona,at,1,ÖziDersim62,2,"Gute Idee, schlechte Umsetzung","Man muss bewusst jede Nummer in der Umgebung hinzufügen? Sehr schlechte Umsetzung. Wäre besser wenn das automatisch ginge. Mikrofon Berechtigung ist nicht schlüssig. Zum Koppeln via Bluetooth wird kein Mikrofon oder Sound benötigt. Die Reichweite von Bluetooth reicht im Grunde vollkommen aus um die Idee Umzusetzen. Das Argument: „Wir gewährleisten so die Anonymität“ ist nicht nachvollziehbar. Wer hat denn diese App entwickelt? Wir sind den Chinesen meilenweit hinterher was nützliche Tools am Handy angeht. Gerade jetzt wäre es an der Zeit nützliche, gut durchdachte Tools rauszubringen.",Good idea  bad implementation Do you have to consciously add every number in the area? Very bad implementation. It would be better if it could be done automatically. Microphone authorization is inconclusive. No microphone or sound is required for pairing via Bluetooth. The range of Bluetooth is basically sufficient to implement the idea. The argument: “This is how we guarantee anonymity” is incomprehensible. Who developed this app? We are miles behind the Chinese when it comes to useful mobile tools. Now is the time to bring out useful  well-designed tools.,de,Good idea  bad implementation Do you have to consciously add every number in the area  Very bad implementation  It would be better if it could be done automatically  Microphone authorization is inconclusive  No microphone or sound is required for pairing via Bluetooth  The range of Bluetooth is basically sufficient to implement the idea  The argument   This is how we guarantee anonymity  is incomprehensible  Who developed this app  We are miles behind the Chinese when it comes to useful mobile tools  Now is the time to bring out useful  well designed tools ,"Domain_Specific, Language, Location","chines, area, author, author",0.078431373,Positive,0,,1,0,0,1,1,0,0
282,3/30/20 20:09,1503717224,Stopp Corona,at,1,ein Österreicher,5,Hoffe..,"Das - mit unserer Zustimmung.- ihr die Automatik gesetzlich regeln könnt. Wenn wir andere und uns automatisch schützen können, wunderbar. 
Alles Gute dafür und Danke für die Entwicklungsarbeit.","Hope .. That - with our consent - you can regulate the automatic system by law. When we can protect others and ourselves automatically  wonderful.
All the best for that and thank you for the development work.",de,Hope    That   with our consent   you can regulate the automatic system by law  When we can protect others and ourselves automatically  wonderful  All the best for that and thank you for the development work ,"Domain_Specific, Privacy","protect, regul",0.142857143,Positive,0,,1,0,0,0,0,1,0
284,3/30/20 19:33,1503717224,Stopp Corona,at,1,ChrKoh,1,Unausgereift,"Wie hier alle schreiben: wenn schon dann muss das richtig gemacht werden. Die Programmierung kostet viel Geld und wenn die App unvollständig ist (manuelle Kontaktaufnahme - zu kompliziert!!!!) oder man an die Datenkrake Google erinnert wird und sein Mikro freischalten muss (wozu dient Ultraschall zur Datenübertragung, haltet ihr uns für blöd??), dann ist das Projekt zum scheitern verurteilt. Liebes RK Team: ändert diese Missstände rasch, denn je früher desto besser!!",Immature As everyone writes here: if anything  then it has to be done correctly. The programming costs a lot of money and if the app is incomplete (manual contact - too complicated !!!!) or you are reminded of the data octopus Google and have to activate your micro (what is ultrasound for data transmission for  do you think we're stupid ??)   then the project is doomed to fail. Dear RK team: change these grievances quickly  because the earlier the better!,de,Immature As everyone writes here  if anything  then it has to be done correctly  The programming costs a lot of money and if the app is incomplete  manual contact   too complicated       or you are reminded of the data octopus Google and have to activate your micro  what is ultrasound for data transmission for  do you think we re stupid       then the project is doomed to fail  Dear RK team  change these grievances quickly  because the earlier the better ,"Privacy, Socio_economic_Status","cost, data",0.052631579,Negative,0,,0,0,0,0,0,1,1
286,3/30/20 17:10,1503717224,Stopp Corona,at,1,xGINx,3,(Noch) sehr mangelhaft,"Wurde schon oft genug kommentiert, dass Mikrofonzugriff ohne Erklärung gar nicht gut ankommt - versteh ich - auch wenn das für Ultraschall notwendig ist. Der automatische Handshake ist auch ein muss (siehe App aus Singapur TraceTogether) um es wirklich nützlich zu machen und wer (?!) ist auf die Idee gekommen die ganzen Daten nur 48h zu behalten. Das reicht doch niemals für effektives contact tracing.
Bitte denkt das ganze Konzept nochmal ganz von vorne durch - sonst floppt die eigentlich gute Idee komplett.","(Still) very poor Has been commented often enough that microphone access without explanation is not well received - I understand - even if this is necessary for ultrasound. The automatic handshake is also a must (see app from Singapore TraceTogether) to make it really useful and who (?!) Came up with the idea to keep all the data for only 48 hours. That's never enough for effective contact tracing.
Please think the whole concept all over again - otherwise the really good idea will flop completely.",de, Still  very poor Has been commented often enough that microphone access without explanation is not well received   I understand   even if this is necessary for ultrasound  The automatic handshake is also a must  see app from Singapore TraceTogether  to make it really useful and who      Came up with the idea to keep all the data for only    hours  That s never enough for effective contact tracing  Please think the whole concept all over again   otherwise the really good idea will flop completely ,"Domain_Specific, Location, Privacy","singapor, data, receiv, comment",0.083333333,Negative,0,,1,0,0,0,1,1,0
289,3/30/20 13:53,1503717224,Stopp Corona,at,1,herb2020,1,rad neu erfinden? mikrofon???,"funktioniert nicht
gebe meinen mikrofonzugang sicher nicht frei.
automatisch funktioniert der handshake anscheinend nicht.
liebes rotes kreuz, lasst das programm profis machen, ihr könnt das nicht, ihr vetschwendet zeit und menschen leben wenn ihr hier weiter herummurkst.
warum nimmt man nicht das programm der chinesen odet der südkoreaner???","reinvent the wheel? microphone??? it does not work
I'm sure not to give my microphone access.
the handshake does not seem to work automatically.
Dear red cross  let the professionals do the program  you can't do that  you waste time and people live if you keep messing around here.
why not take the program of the chinese or the south koreans ???",de,reinvent the wheel  microphone    it does not work I m sure not to give my microphone access  the handshake does not seem to work automatically  Dear red cross  let the professionals do the program  you can t do that  you waste time and people live if you keep messing around here  why not take the program of the chinese or the south koreans    ,Language,"chines, korean",0.060606061,Positive,0,,0,0,0,1,0,0,0
292,3/30/20 9:52,1503717224,Stopp Corona,at,1,Daylight999,3,Verbesserungsvorschläge,"Siehe China werden dort überall QR Codes verwendet welche gescannt werden müssen.
Zb wenn man den Supermarkt betritt und wenn man ihn wieder verlässt. Gleiches bei Öffis.
So werden viel mehr Kontakte aufgezeichnet und das ganze wirkt effizienter","Suggestions for improvement See China  QR codes are used everywhere that have to be scanned.
For example when you enter the supermarket and when you leave it again. Same with public transport.
So many more contacts are recorded and the whole thing looks more efficient",de,Suggestions for improvement See China  QR codes are used everywhere that have to be scanned  For example when you enter the supermarket and when you leave it again  Same with public transport  So many more contacts are recorded and the whole thing looks more efficient,"Domain_Specific, Location","china, record, enter",0.136363636,Positive,0,,1,0,0,0,1,0,0
294,3/30/20 8:16,1503717224,Stopp Corona,at,1,Mister-M-2000,3,sehe ich das richtig?,"Idee super aber es happert an der Umsetztung..... 
Ich muss die App jedes Mal aufmachen und clicken und bestgätigen - das ist aber nicht wirklich user friendly. 
Warum kann sie nicht einfach im Hintergrund laufen und meine Daten Sammeln wie jede andere Tech Firma auch (google, amazon usw).","Am I correct? The idea is great  but the implementation fails .....
I have to open the app every time and click and confirm - but that's not really user friendly.
Why can't it just run in the background and collect my data like any other tech company (google  amazon  etc.).",de,Am I correct  The idea is great  but the implementation fails       I have to open the app every time and click and confirm   but that s not really user friendly  Why can t it just run in the background and collect my data like any other tech company  google  amazon  etc   ,"Domain_Specific, Privacy","data, run",0.076923077,Negative,0,,1,0,0,0,0,1,0
296,3/29/20 21:27,1503717224,Stopp Corona,at,1,*~{kONTRA}~*,5,Gute Sache!,"Wer hier einen Stern für die App gibt, hat nichts verstanden! Toll das es jetzt in Österreich so eine wichtige COVID-19 App gibt.

Alles Gute und bleibt Gesundheit, liebes Rotes Kreuz Team! Danke für euren Einsatz!","Good thing! If you give the app a star here  you haven't understood anything! It's great that there is now such an important COVID-19 app in Austria.

All the best and good health  dear Red Cross team! Thank you for your commitment!",de,Good thing  If you give the app a star here  you haven t understood anything  It s great that there is now such an important COVID    app in Austria   All the best and good health  dear Red Cross team  Thank you for your commitment ,"Domain_Specific, Location","austria, import",0.095238095,Positive,0,,1,0,0,0,1,0,0
298,3/29/20 15:48,1503717224,Stopp Corona,at,1,Webjonny,2,Mikrofon,"Ich befürchte der verpflichtende Zugriff auf das Mikrofon wird die Akzeptanz der App deutlich verschlechtern. Schade eigentlich, da sicher eine gute und wichtige Innovation.",Microphone I fear the mandatory access to the microphone will significantly worsen the acceptance of the app. It's a shame  because it is definitely a good and important innovation.,de,Microphone I fear the mandatory access to the microphone will significantly worsen the acceptance of the app  It s a shame  because it is definitely a good and important innovation ,"Domain_Specific, Emotional","fear, import",0.133333333,Positive,0,,1,1,0,0,0,0,0
299,3/29/20 10:58,1503717224,Stopp Corona,at,1,flberg,1,Sinnlos,"Ohne automatischen Handshake  und weiterführende Daten nutzlos.

Kein Mensch zückt bei einer Begegnung sein Smartphone .. entsperrt, sucht und öffnet die App und startet dann den Handshake - keiner.

Im Hintergrund automatisch, nicht anders. Dann wäre bei Einwilligung auch die Dauer der Begegnung und der Ort/Weg ermittelbar... Eventuell bin ich in der U-Bahn eine viertel Stunde in der Nähe eines C19 Erkrankten gesessen... 

Es muss transparent sein, dann hat jeder die freie Wahl ob er oder sie das möchte oder nicht.

Aufklären und bei Einwilligung ermöglichen. Dazu gehört auch dem Anwender beim starten der App zu erklären warum Bluetooth und Mikrofon benötigt werden.","Pointless Without automatic handshake and further data useless.

Nobody pulls out their smartphone at an encounter .. unlocks  searches for and opens the app and then starts the handshake - nobody.

Automatically in the background  no different. Then  with consent  the duration of the encounter and the location / route could also be determined ... Maybe I was sitting in the subway for a quarter of an hour near a C19 patient ...

It has to be transparent  then everyone has the free choice whether he or she wants it or not.

Educate and enable with consent. This also includes explaining to the user when starting the app why Bluetooth and a microphone are required.",de,Pointless Without automatic handshake and further data useless   Nobody pulls out their smartphone at an encounter    unlocks  searches for and opens the app and then starts the handshake   nobody   Automatically in the background  no different  Then  with consent  the duration of the encounter and the location   route could also be determined     Maybe I was sitting in the subway for a quarter of an hour near a C   patient      It has to be transparent  then everyone has the free choice whether he or she wants it or not   Educate and enable with consent  This also includes explaining to the user when starting the app why Bluetooth and a microphone are required ,"Domain_Specific, Privacy, Socio_economic_Status","educ, free, data, locat, transpar, locat",0.109090909,Positive,0,,1,0,0,0,0,1,1
301,3/29/20 6:40,1503717224,Stopp Corona,at,1,Kampfsani1,3,Idee gut!,Wäre toll wenn die Registrierung der Handys im Hintergrund  läuft und man die App nicht starten muss dass man den Handshake aktiviert.,Good idea! Would be great if the registration of the cell phones is running in the background and you don't have to start the app to activate the handshake.,de,Good idea  Would be great if the registration of the cell phones is running in the background and you don t have to start the app to activate the handshake ,Domain_Specific,run,0.076923077,Positive,0,,1,0,0,0,0,0,0
307,3/28/20 14:10,1503717224,Stopp Corona,at,1,iA.R.T,1,"Idee gut, ABER...","...für den Alltag völlig unbrauchbar! Der Handshake sollte nicht manuell gemacht werden müssen. Es macht kaum wer! Die App sollte einmal gestartet völlig eigenständig, rein über Bluetooth den Handshake durchführen. Der Einsatz des Mikrofons ist in einer Zeit des Datenschutzes nicht optimal und man sollte darauf verzichten. Benachrichtigung im Fall einer Infektion sollte man automatisiert benachrichtigt werden. Auch könnte man auf freiwilliger Basis die Standortdaten protokollieren zB. beim Einkaufen. 
In einer Zeit wo keiner den Kopf hat jedem das Handy hinzuhalten (zb Einkauf), kann man mit dieser App nicht Punkten. Sorry, aber ich #bleiblieberzuhause und hab mehr Speicherplatz am Handy.","Good idea  BUT ... ... completely useless for everyday use! The handshake should not have to be done manually. Hardly anyone does it! Once started  the app should carry out the handshake completely independently  purely via Bluetooth. The use of the microphone is not optimal in an age of data protection and should be avoided. Notification in the event of an infection should be notified automatically You could also log the location data on a voluntary basis  for example. while shopping.
At a time when nobody has their head to hold their mobile phones out to everyone (e.g. shopping)  you cannot score with this app. Sorry  but I #stay at home and have more storage space on my phone.",de,Good idea  BUT         completely useless for everyday use  The handshake should not have to be done manually  Hardly anyone does it  Once started  the app should carry out the handshake completely independently  purely via Bluetooth  The use of the microphone is not optimal in an age of data protection and should be avoided  Notification in the event of an infection should be notified automatically You could also log the location data on a voluntary basis  for example  while shopping  At a time when nobody has their head to hold their mobile phones out to everyone  e g  shopping   you cannot score with this app  Sorry  but I  stay at home and have more storage space on my phone ,"Age, Domain_Specific, Privacy","age, data, locat, protect, locat, optim, head",0.114754098,Negative,1,,1,0,0,0,0,1,0
313,3/28/20 8:40,1503717224,Stopp Corona,at,1,longtom99,5,"Sinnvolle App, werden wir noch oft benötigen!","Danke für diese Möglichkeit der Nachverfolgung!

Unabsichtlich die ärztliche Bestätigung melden kann ich nicht nachvollziehen.
Es wird ja noch Rufnummer etc abgefragt.

@Entwickler: Bitte um Aufklärung warum Mikrofonzugriff benötigt wird.

Weiter so, gemeinsam können wir den Virus verlangsamen! :-)","Useful app  we will need it often! Thanks for this follow-up opportunity!

I cannot unintentionally report the medical confirmation.
It is still queried phone number etc.

@Developer: Please clarify why microphone access is required.

Keep it up  together we can slow down the virus! :-)",de,Useful app  we will need it often  Thanks for this follow up opportunity   I cannot unintentionally report the medical confirmation  It is still queried phone number etc    Developer  Please clarify why microphone access is required   Keep it up  together we can slow down the virus     ,Domain_Specific,"clarifi, follow, medic",0.111111111,Positive,0,,1,0,0,0,0,0,0
314,3/28/20 6:08,1503717224,Stopp Corona,at,1,curlowl,2,Absolut untauglich,Man muss manuell bei jeder Person einen “handshake” ausführen. Komplett unpraktisch und unrealistisch zb. im Supermarkt.,Absolutely unsuitable You have to manually perform a “handshake” on each person. Completely impractical and unrealistic e.g. in the supermarket.,de,Absolutely unsuitable You have to manually perform a  handshake  on each person  Completely impractical and unrealistic e g  in the supermarket ,Domain_Specific,perform,0.083333333,Neutral,0,,1,0,0,0,0,0,0
319,3/27/20 19:30,1503717224,Stopp Corona,at,1,Nemesis 69wm,1,Sorry,Eine tolle Idee - DOCH solange das nur manuell geht bringt das leider gar nichts wenn man draußen unterwegs sein muss!,Sorry  a great idea - BUT as long as you can only do it manually  it doesn't work if you have to be outside!,de,Sorry  a great idea   BUT as long as you can only do it manually  it doesn t work if you have to be outside ,Domain_Specific,outsid,0.125,Positive,0,,1,0,0,0,0,0,0
