,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
126,8/5/20 6:46,fr.gouv.android.stopcovid,StopCovid France,fr,Noël Castignoles,1,"Je dois réinstaller l'application régulièrement pour pouvoir l'utiliser car elle fini par crasher à chaque utilisation. Je ne sais pas si l'historique des contacts est conservé entre 2 installations, c'est donc inquiétant sur son utilité. Quand elle fonctionnait, l'application était très claire sur la confidentialité des données, dommage que trop peu de personnes l'utilise mais c'est de la responsabilité de chaque citoyen.",I have to reinstall the application regularly to be able to use it because it ends up crashing every time I use it. I don't know if the contact history is kept between 2 installations  so it's worrying about its usefulness. When it worked  the application was very clear on data confidentiality  too bad that too few people use it but it is the responsibility of each citizen.,fr,I have to reinstall the application regularly to be able to use it because it ends up crashing every time I use it  I don t know if the contact history is kept between   installations  so it s worrying about its usefulness  When it worked  the application was very clear on data confidentiality  too bad that too few people use it but it is the responsibility of each citizen ,"Domain_Specific, Emotional, Privacy","worri, data, applic",0.103448276,Negative,0,0,1,1,0,0,0,1,0
130,8/4/20 17:42,fr.gouv.android.stopcovid,StopCovid France,fr,Faycal Mounaged,5,Neutre,Neutral,fr,Neutral,Domain_Specific,neutral,1,Neutral,0,0,1,0,0,0,0,0,0
133,8/4/20 15:51,fr.gouv.android.stopcovid,StopCovid France,fr,Paul Lemoine,1,Ne marche pas sur mon meizu MX4 L'application ne me permet pas d'interagir avec elle. Elle part en arrière plan immédiatement. Dommage pour une application essentielle...,Does not work on my meizu MX4 The application does not allow me to interact with it. She immediately goes to the background. Too bad for an essential application ...,fr,Does not work on my meizu MX  The application does not allow me to interact with it  She immediately goes to the background  Too bad for an essential application    ,Domain_Specific,applic,0.071428571,Negative,0,0,1,0,0,0,0,0,0
134,8/4/20 15:08,fr.gouv.android.stopcovid,StopCovid France,fr,Nicolas Ducatel,2,Non compatible avec le suivi européen 🙄,Not compatible with European tracking 🙄,fr,Not compatible with European tracking  ,Privacy,track,0.333333333,Neutral,0,0,0,0,0,0,0,1,0
135,8/4/20 14:59,fr.gouv.android.stopcovid,StopCovid France,fr,C-Lia N,1,"Impossible d'accéder à l'application, ça cherche quand il faut rentrer le code de sécurité...",Unable to access the application  it looks for when to enter the security code ...,fr,Unable to access the application  it looks for when to enter the security code    ,"Domain_Specific, Privacy","secur, secur, enter, applic",0.571428571,Positive,0,0,1,0,0,0,0,1,0
136,8/4/20 13:00,fr.gouv.android.stopcovid,StopCovid France,fr,Fabien Etchart,4,Super application,Super application,it,Super application,Domain_Specific,applic,0.5,Positive,0,0,1,0,0,0,0,0,0
142,8/4/20 9:19,fr.gouv.android.stopcovid,StopCovid France,fr,Mathieu Roussel,1,"L'application ne oeut pas être installée depuos un compte google étranger, pourquoi cette restriction aussi inutile que dangereuse ?",The application cannot be installed from a foreign google account  why this restriction as unnecessary as it is dangerous?,fr,The application cannot be installed from a foreign google account  why this restriction as unnecessary as it is dangerous ,Domain_Specific,"applic, account",0.222222222,Negative,0,0,1,0,0,0,0,0,0
144,8/4/20 8:40,fr.gouv.android.stopcovid,StopCovid France,fr,Karen ALIMI,1,Application qui ne fonctionne pas avec mon.téléphone(huawei ) .à croire que j ai un nokia 3210!!c est une honte de nous inviter à installer cette appli alors qu'elle est compatible qu avec les téléphones dernier cri. Du gros n importe quoi encore!!,Application that does not work with my.phone (huawei). To believe that I have a nokia 3210 !! it is a shame to invite us to install this application when it is only compatible with the latest phones. Big anything else !!,fr,Application that does not work with my phone  huawei   To believe that I have a nokia         it is a shame to invite us to install this application when it is only compatible with the latest phones  Big anything else   ,Domain_Specific,applic,0.052631579,Negative,0,0,1,0,0,0,0,0,0
145,8/4/20 8:32,fr.gouv.android.stopcovid,StopCovid France,fr,Martin Bonneau,5,"Utilisation du BLE donc intéressant et code source clair, même sans commentaires. Si votre téléphone n'est pas d'une qualité minimale, il est évident que vous ne pouvez pas profiter du BLE. On a la qualité que l'on paye, cela va de soit",Use of BLE therefore interesting and clear source code  even without comments. If your phone is not of minimum quality  then obviously you cannot take advantage of BLE. We have the quality that we pay  that goes without saying,fr,Use of BLE therefore interesting and clear source code  even without comments  If your phone is not of minimum quality  then obviously you cannot take advantage of BLE  We have the quality that we pay  that goes without saying,"Domain_Specific, Socio_economic_Status","pay, comment",0.090909091,Positive,0,0,1,0,0,0,0,0,1
146,8/4/20 8:24,fr.gouv.android.stopcovid,StopCovid France,fr,Frédéric D,1,"Malgré les nombreuses demandes des utilisateurs, l'application est toujours en attente d'activation lorsque le réseau est perdu, ou lorsqu'on sort du mode avion...L'appli peut donc ne pas tourner pendant des jours, sauf à revenir dessus régulièrement. Au total, application parfaitement inutile.",Despite the many requests from users  the application is still waiting for activation when the network is lost  or when we exit airplane mode ... The app may therefore not run for days  except to revert to it regularly. All in all  perfectly useless application.,fr,Despite the many requests from users  the application is still waiting for activation when the network is lost  or when we exit airplane mode     The app may therefore not run for days  except to revert to it regularly  All in all  perfectly useless application ,Domain_Specific,"run, applic, network",0.125,Neutral,0,0,1,0,0,0,0,0,0
147,8/4/20 8:15,fr.gouv.android.stopcovid,StopCovid France,fr,Caro life,5,Super application je vous la conseille vivement facile à comprendre et si tous le monde l avait sa stopperai le Covid,Great application I highly recommend it easy to understand and if everyone had it  I would stop the Covid,fr,Great application I highly recommend it easy to understand and if everyone had it  I would stop the Covid,Domain_Specific,applic,0.1,Positive,0,0,1,0,0,0,0,0,0
148,8/4/20 6:28,fr.gouv.android.stopcovid,StopCovid France,fr,Gaelle Chardonnay,1,L'application se déconnecte quotidiennement donc aucun intérêt. Si elle n'est pas axtive en permanence.,The application disconnects daily so no interest. If it is not permanently active.,fr,The application disconnects daily so no interest  If it is not permanently active ,Domain_Specific,applic,0.166666667,Negative,0,0,1,0,0,0,0,0,0
149,8/4/20 5:40,fr.gouv.android.stopcovid,StopCovid France,fr,Christophe de Bast,1,"L'app dit qu'elle ne peut pas fonctionner sans les autorisations de localisation Bluetooth, mais qui ne peuvent pas être activées en tache de fond. Android 10. Donc inutile...",The app says it can't work without Bluetooth location permissions  but they can't be activated in the background. Android 10. So useless ...,fr,The app says it can t work without Bluetooth location permissions  but they can t be activated in the background  Android     So useless    ,"Domain_Specific, Privacy","locat, locat",0.181818182,Negative,0,0,1,0,0,0,0,1,0
155,8/3/20 20:37,fr.gouv.android.stopcovid,StopCovid France,fr,Azek et compagnie,5,"Une super application très simple d'utilisation pour lutter contre la covid-19. Certains personnes disent que l'application se désactive toute seule. Ayant moi même remarqué que la barre me notifiant que StopCovid France était activé n'apparaissait plus,je suis allé dans l'application et j'ai constaté que l'application était toujours active. J'ai également remarqué que cela arrive pendant que j'utilise mon téléphone. Ensemble luttons tous contre le virus en téléchargant cette application !",A great application very easy to use to fight against covid-19. Some people say that the app turns off on its own. Having myself noticed that the bar notifying me that StopCovid France was activated no longer appeared  I went to the application and found that the application was still active. I have also noticed that this happens while I am using my phone. Together let's all fight the virus by downloading this app!,fr,A great application very easy to use to fight against covid     Some people say that the app turns off on its own  Having myself noticed that the bar notifying me that StopCovid France was activated no longer appeared  I went to the application and found that the application was still active  I have also noticed that this happens while I am using my phone  Together let s all fight the virus by downloading this app ,"Domain_Specific, Location","franc, applic",0.055555556,Positive,0,0,1,0,0,0,1,0,0
