,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
607,7/15/20 13:37,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,R. Kamal Rezk,2,الابليكيشن لا يحدد الموقع و تم تنزيله مرة اخرى و لا يعمل,The application does not specify the site and it was downloaded again and does not work,ar,The application does not specify the site and it was downloaded again and does not work,Domain_Specific,applic,0.142857143,Neutral,0,0,1,0,0,0,0,0,0
618,7/15/20 2:12,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Ahmed AL suhaimi,5,جميل ومهم جدا.,Beautiful and very important.,ar,Beautiful and very important ,Domain_Specific,import,0.333333333,Positive,0,0,1,0,0,0,0,0,0
623,7/14/20 22:33,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,ابراهيم محمد,5,السلام عليكم ورحمة الله وبركاته انا عندي مشكله كل مادخلت البرنامج يقول حدد موقعك ولايطلع لي شي علشان احدد موقعي كل ماحذفت البرنامج وارجع احمله واسجل فيه تصير نفس المشكله ياليت الافاده,Peace  mercy and blessings of God be upon you. I have a problem. Every time I enter the program  he says  select your site and do not look at me  so that I can locate my site. Every time I delete the program and return  I download it and register in it. The same problem will be reported.,ar,Peace  mercy and blessings of God be upon you  I have a problem  Every time I enter the program  he says  select your site and do not look at me  so that I can locate my site  Every time I delete the program and return  I download it and register in it  The same problem will be reported ,"Domain_Specific, Privacy","locat, enter, locat",0.12,Positive,0,0,1,0,0,0,0,1,0
625,7/14/20 19:40,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,حسن عبدالفتاح,5,تطبيق ممتاز جدا اختصر علينا نتائج الفحص من مراجعة المستشفيات,A very excellent application that reduced the results of the examination from the review of hospitals,ar,A very excellent application that reduced the results of the examination from the review of hospitals,Domain_Specific,"reduc, applic",0.25,Positive,0,0,1,0,0,0,0,0,0
631,7/14/20 13:45,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,ابو يزن,5,تطبيق رائع وشفاف ومتميز,Wonderful  transparent and distinguished application,ar,Wonderful  transparent and distinguished application,"Domain_Specific, Privacy","transpar, applic",0.5,Positive,0,0,1,0,0,0,0,1,0
636,7/14/20 8:17,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,anwer alarifi,4,تطبيق رائع افادنا كثيرا وقت الحظر شكرا وزارة الصحة شكرا للقائمين على التطبيق،،،،،,A wonderful application that helped us a lot at the time of the ban Thank you the Ministry of Health Thank you to those in charge of the application      ,ar,A wonderful application that helped us a lot at the time of the ban Thank you the Ministry of Health Thank you to those in charge of the application      ,Domain_Specific,applic,0.076923077,Positive,0,0,1,0,0,0,0,0,0
638,7/14/20 5:15,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,محمد بشير,5,شكرا السعوديه,Thanks Saudi Arabia,ar,Thanks Saudi Arabia,Location,saudi arabia,0.666666667,Positive,0,0,0,0,0,0,1,0,0
644,7/13/20 20:43,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,حسين الراشدي,5,تطبيق راااائع,Wonderful application,ar,Wonderful application,Domain_Specific,applic,0.5,Positive,0,0,1,0,0,0,0,0,0
661,7/13/20 1:21,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,آ̯͡ح ᴀʙᴏ ᴍғʟ ْ,5,تطبيق مفيد جداً,Very useful application,ar,Very useful application,Domain_Specific,applic,0.333333333,Positive,0,0,1,0,0,0,0,0,0
663,7/12/20 23:27,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,استغفرالله واتوب اليه,3,طفلي صحيح,My child is true,ar,My child is true,Age,child,0.5,Positive,1,0,0,0,0,0,0,0,0
680,7/12/20 15:16,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,محمد علي حسن الاسلاف,5,اللهم أدم لنا مملكتنا الغاليه يارب افضل الخدمات قدمتها,Oh God  grant us our dear kingdom  Lord  the best services I have provided,ar,Oh God  grant us our dear kingdom  Lord  the best services I have provided,Domain_Specific,"servic, servic",0.2,Positive,0,0,1,0,0,0,0,0,0
685,7/12/20 14:37,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,الوو الوو,5,تطبيق جدا جدا جدا ممتاز اشكر كل من قام بهذا العمل الجبار وشكرا لكم,A very very very excellent application. I thank everyone who did this great work and thank you,ar,A very very very excellent application  I thank everyone who did this great work and thank you,Domain_Specific,applic,0.1,Positive,0,0,1,0,0,0,0,0,0
692,7/12/20 12:25,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Omar Alkendi,5,فووق هااام السحب,Above the clouds,ar,Above the clouds,Privacy,cloud,0.5,Neutral,0,0,0,0,0,0,0,1,0
718,7/11/20 23:49,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Nefoo 2030,5,شكرا لصاحب الفكرة و شكرا للمنفذ الفكرة و شكرا للقائمين على تطبيق توكلنا...,Thanks to the owner of the idea  thanks to the idea executor  and thanks to those in charge of the Tawakolna application ...,ar,Thanks to the owner of the idea  thanks to the idea executor  and thanks to those in charge of the Tawakolna application    ,Domain_Specific,applic,0.1,Positive,0,0,1,0,0,0,0,0,0
728,7/11/20 21:10,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,حساب الحاسب,5,ممتاز في هذي الجائحة الله يبعدها عنا وترجع الحياة طبيعة ❤️❤️,Excellent in this pandemic  God is removing it from us  and life returns to nature,ar,Excellent in this pandemic  God is removing it from us  and life returns to nature,Domain_Specific,remov,0.125,Positive,0,0,1,0,0,0,0,0,0
741,7/11/20 17:23,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,NAIF MALKI,5,الحين وش دخل التحصيلي في توكلنا؟؟,Now  what is the collection in our trust ??,ar,Now  what is the collection in our trust   ,Privacy,trust,0.5,Positive,0,0,0,0,0,0,0,1,0
749,7/11/20 14:21,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,احمد الهوارى,5,رائع جداً وتسلم الايادى الطيبه وجزاكم الله خيرا,Very wonderful  good hands received  may God reward you,ar,Very wonderful  good hands received  may God reward you,Domain_Specific,receiv,0.125,Positive,0,0,1,0,0,0,0,0,0
753,7/11/20 13:04,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,أبو عبدالعزيز,5,تطبيق ممتاز جداً ومفيد,A very useful and excellent application,ar,A very useful and excellent application,Domain_Specific,applic,0.25,Positive,0,0,1,0,0,0,0,0,0
763,7/11/20 10:42,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Khalid Alghamdi,5,استفدنا كثير من هذا التطبيق ولا زالت هناك خدمات تمس المواطن والمقيم سيعلن عنها قريبا,We have benefited a lot from this application  and there are still services affecting the citizen and resident  which will be announced soon,ar,We have benefited a lot from this application  and there are still services affecting the citizen and resident  which will be announced soon,Domain_Specific,"servic, servic, announc, applic",0.4,Neutral,0,0,1,0,0,0,0,0,0
764,7/11/20 10:31,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Rose Ali,1,تطبيق من اسوئ التطبيقات رفض يدخلني يقول خطا في رقم الهوية رغم انه رقم الهويه صحيح,One of the worst applications refused to enter me saying a mistake in the ID number  even though the ID number is correct,ar,One of the worst applications refused to enter me saying a mistake in the ID number  even though the ID number is correct,Domain_Specific,"enter, applic",0.142857143,Negative,0,0,1,0,0,0,0,0,0
772,7/11/20 9:42,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,سلامـه عقـلا السـند,5,افضل تطبيق,The best application,ar,The best application,Domain_Specific,applic,0.5,Positive,0,0,1,0,0,0,0,0,0
774,7/11/20 8:56,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,الشبح المجهول,1,مين حمل التطبيق عشان التحصيلي زيي😆💔,Who can download the application for the collection?,ar,Who can download the application for the collection ,Domain_Specific,applic,0.333333333,Neutral,0,0,1,0,0,0,0,0,0
779,7/11/20 1:41,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Haitham Elassiouty,3,التطبيق لا يحدث حالة المصاب بعد اللشفاء من الاصابة وبيتضل الحالة مصابة على الرغم من الشفاء ولا تحدث الحالة إلى متعافي,The application does not happen the case of the injured after recovery from the injury and the case remains infected despite the recovery and the case does not occur to a recovered,ar,The application does not happen the case of the injured after recovery from the injury and the case remains infected despite the recovery and the case does not occur to a recovered,Domain_Specific,applic,0.0625,Negative,0,0,1,0,0,0,0,0,0
789,7/10/20 20:17,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Hxggcggg Gffhjrdggf1,5,موقع مميز,special location,ar,special location,"Domain_Specific, Privacy","locat, locat",1,Positive,0,0,1,0,0,0,0,1,0
801,7/10/20 12:59,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,محمد ناصر,5,تطبيق جميل ورائع نحمد الله على اننا سعودييين وننتمي لهذا الوطن المبارك وهذه الحكومه الرشيده كلي فخر وحق لي ان افتخر,A beautiful and wonderful application. We thank God that we are Saudis and we belong to this blessed country and this good government is completely proud and I have the right to be proud,ar,A beautiful and wonderful application  We thank God that we are Saudis and we belong to this blessed country and this good government is completely proud and I have the right to be proud,"Domain_Specific, Language, Location","countri, countri, applic",0.2,Positive,0,0,1,0,0,1,1,0,0
805,7/10/20 12:19,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,ابو محمد,5,جدا رائع وسهل الاستخدام ويخدم جميع فئات المجتمع ولو تم ربط الدخول باسم المستخدم والرقم السري عبر منصة نفاذ الموحد لخدمات ابشر.. ونشكر من قام على تنفيذه بشكل مبسط وواضح وتسهيل استخدامه والاستفاده من كافة الخدمات دون عناء 🤚,Very cool and easy to use and serves all segments of society  even if the login is linked with the user name and password through the unified access platform for the services of Absher .. We thank those who implemented it in a simple and clear manner and facilitate its use and benefit from all services without trouble.,ar,Very cool and easy to use and serves all segments of society  even if the login is linked with the user name and password through the unified access platform for the services of Absher    We thank those who implemented it in a simple and clear manner and facilitate its use and benefit from all services without trouble ,Domain_Specific,"servic, servic",0.068965517,Positive,0,0,1,0,0,0,0,0,0
807,7/10/20 11:32,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,فارع أل هاشم,5,تطبيق ممتاز يثبت برائتك من إصابة كورونا عند الآخرين وأنا أقول توكلنا على الله تعالى فإنه من يتوكل عليه كفاه :وتوكلو على الله إن كنتم مؤمنين؛,An excellent application that proves your innocence from the infection of Corona among others  and I say that we trust in God Almighty  for he who relies on him is sufficient: and trust in God if you are believers;,ar,An excellent application that proves your innocence from the infection of Corona among others  and I say that we trust in God Almighty  for he who relies on him is sufficient  and trust in God if you are believers ,"Domain_Specific, Privacy","trust, applic",0.125,Positive,0,0,1,0,0,0,0,1,0
812,7/10/20 9:24,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Yazeed link,5,اللهم ازل الغمه و اشفي مرضانا وعافنا و اعفو عنا,Oh God  remove the grief and heal our patients and heal us and forgive us,ar,Oh God  remove the grief and heal our patients and heal us and forgive us,Domain_Specific,remov,0.1,Neutral,0,0,1,0,0,0,0,0,0
816,7/10/20 9:04,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,شاكر الحمادي,4,تطبيق رائع جزاء الله خير اللي سوا التطبيق 👍,Wonderful application  the reward of God is the best of what Sawa application 👍,ar,Wonderful application  the reward of God is the best of what Sawa application  ,Domain_Specific,applic,0.142857143,Positive,0,0,1,0,0,0,0,0,0
827,7/10/20 3:12,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,ناصر الذيبان,5,من أجمل وأفضل التطبيقات الذي حقق رضا الناس بسهولة العمل عليه فالف شكر على جهودكم المتميزة,One of the most beautiful and best applications that achieved people's satisfaction easily  so many thanks for your distinguished efforts,ar,One of the most beautiful and best applications that achieved people s satisfaction easily  so many thanks for your distinguished efforts,Domain_Specific,applic,0.083333333,Positive,0,0,1,0,0,0,0,0,0
833,7/10/20 0:22,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,عبادي عبادي,5,رايق . سهل ممتنع.,Refined Easy abstaining.,fa,Refined Easy abstaining ,Domain_Specific,refin,0.333333333,Positive,0,0,1,0,0,0,0,0,0
